Name,HighwayType,GeometryType,Lat,Lon,City
Falconridge Drive,residential,LineString,43.495037325,-80.474235625,Kitchener
Westchester Drive,residential,LineString,43.4618013,-80.4333744,Kitchener
Southill Drive,residential,LineString,43.43056116428571,-80.42711808571428,Kitchener
Black Maple Court,residential,LineString,43.403871025,-80.42162384999999,Kitchener
Hillside Drive,residential,LineString,43.41369540909091,-80.47463029090909,Kitchener
Borden Avenue North,residential,LineString,43.44579376666667,-80.4711168,Kitchener
Winifred Street,residential,LineString,43.40818498,-80.40757964,Kitchener
Dumart Place,unclassified,LineString,43.481259566666665,-80.46022023333332,Kitchener
Frankfurt Street,residential,LineString,43.38439805,-80.485691025,Kitchener
Greensview Drive,residential,LineString,43.400294759999994,-80.38369989999998,Kitchener
River Road East,tertiary,LineString,43.454037275000005,-80.44638764999999,Kitchener
Dineen Court,residential,LineString,43.46473536666667,-80.43601123333333,Kitchener
Brembel Street,residential,LineString,43.45876586666666,-80.43290366666666,Kitchener
Inge Court,residential,LineString,43.47824806666666,-80.4692346,Kitchener
Sheridan Court,residential,LineString,43.454232575000006,-80.47164445,Kitchener
Viewmont Close,residential,LineString,43.4442868,-80.442239875,Kitchener
Gibson Court,residential,LineString,43.45543696,-80.44465344,Kitchener
Mitton Place,residential,LineString,43.3901,-80.45549324999999,Kitchener
Shuh Avenue,residential,LineString,43.43715337142857,-80.44750952857144,Kitchener
Irvin Street,residential,LineString,43.45068861666667,-80.48200183333334,Kitchener
Sims Estate Place,residential,LineString,43.438019874999995,-80.4131405125,Kitchener
Coppershawk Street,residential,LineString,43.497027069230775,-80.47442345384616,Kitchener
Veronica Drive,residential,LineString,43.43663105,-80.42828829999999,Kitchener
Tinatawa Court,residential,LineString,43.43016257857143,-80.40910732142858,Kitchener
Kenora Drive,residential,LineString,43.44574268461538,-80.43823150769231,Kitchener
Harvest Court,residential,LineString,43.392218316666664,-80.44248938333332,Kitchener
Joshua Street,residential,LineString,43.416851369230784,-80.46416233076921,Kitchener
Zeffer Place,residential,LineString,43.438342825,-80.42667827499999,Kitchener
Otterbein Road,residential,LineString,43.465529611111116,-80.42805262222222,Kitchener
Tilt Drive,residential,LineString,43.38822728,-80.43582719999999,Kitchener
Keewatin Avenue,residential,LineString,43.46450047,-80.43882679,Kitchener
Mausser Avenue,residential,LineString,43.43365180000001,-80.49764771666666,Kitchener
Daniel Avenue,residential,LineString,43.48200944,-80.46330392,Kitchener
Prospect Avenue,residential,LineString,43.43740497272727,-80.45105159090912,Kitchener
Wayne Drive,residential,LineString,43.44742818,-80.44079088000001,Kitchener
Dane Street,residential,LineString,43.443533525,-80.4745315,Kitchener
Falconridge Drive,residential,LineString,43.49725663846155,-80.47357476923077,Kitchener
Scenic Wood Crescent,residential,LineString,43.43797915833334,-80.43411666666665,Kitchener
Country Hill Drive,residential,LineString,43.41270696111111,-80.4672716111111,Kitchener
McGibbon Court,residential,LineString,43.45370055,-80.42974405,Kitchener
Plains Road,tertiary,LineString,43.36296772857144,-80.49624939642858,Kitchener
Glencliffe Court,residential,LineString,43.46284451875,-80.4323865875,Kitchener
Doon Village Road,residential,LineString,43.388632799999996,-80.4255542,Kitchener
Lorraine Avenue,tertiary,LineString,43.46154463333333,-80.4380415,Kitchener
Hearthway Street,residential,LineString,43.38188253333333,-80.45437563333333,Kitchener
Apple Tree Court,residential,LineString,43.44403928571428,-80.41656998571429,Kitchener
Sydney Street North,residential,LineString,43.442765862499996,-80.467099225,Kitchener
Falconridge Drive,residential,LineString,43.49407418571428,-80.47577247142856,Kitchener
Kent Avenue,residential,LineString,43.43945884,-80.48032925999999,Kitchener
Bannockburn Road,residential,LineString,43.3824618625,-80.4492232375,Kitchener
Tami Court,residential,LineString,43.46161787142857,-80.42982917142857,Kitchener
Sienna Crescent,residential,LineString,43.38438496956521,-80.48587859130434,Kitchener
Executive Place,residential,LineString,43.37947634117647,-80.41034674705882,Kitchener
Eden Oak Trail,residential,LineString,43.453922266666666,-80.40640786666667,Kitchener
Delisle Avenue,residential,LineString,43.45986728571429,-80.50589224285714,Kitchener
Hesh Crescent,residential,LineString,43.47668234347826,-80.43884974347826,Kitchener
Bramm Street,unclassified,LineString,43.44968985,-80.50193,Kitchener
Ephraim Street,residential,LineString,43.46130817999999,-80.46717821333331,Kitchener
Reidel Drive,tertiary,LineString,43.36966821428572,-80.4551901,Kitchener
Hawkswood Drive,residential,LineString,43.49648130000001,-80.4770230777778,Kitchener
Cressman Avenue,residential,LineString,43.40536984,-80.39113308,Kitchener
Riverbend Drive,unclassified,LineString,43.47715384,-80.48206591,Kitchener
Forwell Court,residential,LineString,43.4660559,-80.429261125,Kitchener
Chartwell Court,residential,LineString,43.450799425,-80.434900675,Kitchener
Cameo Drive,unclassified,LineString,43.424420850000004,-80.42350252499999,Kitchener
Farmington Place,residential,LineString,43.38954335454545,-80.4428595090909,Kitchener
Champlain Court,residential,LineString,43.461418557142856,-80.4485193,Kitchener
Doon Village Road,residential,LineString,43.38849035,-80.42319735000001,Kitchener
Crest Haven Street,residential,LineString,43.3833473,-80.42505135,Kitchener
Morgan Avenue,residential,LineString,43.427378271428566,-80.42169700000001,Kitchener
Kehl Street,residential,LineString,43.43054848148148,-80.48376775925927,Kitchener
Bancroft Street,residential,LineString,43.43940178888889,-80.4314998777778,Kitchener
General Drive,residential,LineString,43.478969266666674,-80.48731723333334,Kitchener
Bedford Road,service,LineString,43.438812283333334,-80.47831623333333,Kitchener
Windom Road,residential,LineString,43.43136675,-80.42787905,Kitchener
Wilson Avenue,tertiary,LineString,43.41208998125,-80.44205893125002,Kitchener
Valebrook Street,residential,LineString,43.455016853333326,-80.41163130666668,Kitchener
Suffolk Avenue,residential,LineString,43.4550364,-80.46001075000001,Kitchener
Kestrel Street,residential,LineString,43.49409070000001,-80.47473812857142,Kitchener
Fairway Road North,secondary,LineString,43.44732262000001,-80.40742565999999,Kitchener
Theresa Street,residential,LineString,43.4479397,-80.50037238888889,Kitchener
Goudies Lane,service,LineString,43.450452866666666,-80.48888633333333,Kitchener
Halliwell Drive,residential,LineString,43.456577216666666,-80.45037126666666,Kitchener
Dodge Drive,residential,LineString,43.370541790909094,-80.43156106818184,Kitchener
Randerson Avenue,residential,LineString,43.444548222222224,-80.46289736666668,Kitchener
Hofstetter Avenue,unclassified,LineString,43.424027685714286,-80.42173741428572,Kitchener
Brembel Street,residential,LineString,43.4598267,-80.43159047500001,Kitchener
Bradley Place,residential,LineString,43.445608975,-80.444702975,Kitchener
Wordsworth Place,residential,LineString,43.46254073749999,-80.437897525,Kitchener
Robert Ferrie Drive,tertiary,LineString,43.374979466666666,-80.42323805000001,Kitchener
Howard Place,unclassified,LineString,43.47923907500001,-80.46362445,Kitchener
Eaglecrest Street,residential,LineString,43.498911793333335,-80.47292811333334,Kitchener
Wild Meadow Street,residential,LineString,43.453826633333335,-80.41724599999999,Kitchener
Prescott Court,residential,LineString,43.3988271,-80.443315675,Kitchener
Windy Ridge Drive,residential,LineString,43.3954897,-80.45264155000001,Kitchener
Carnaby Place,residential,LineString,43.4533555,-80.43476605000001,Kitchener
Carisbrook Drive,residential,LineString,43.48286675,-80.48154650000001,Kitchener
Century Hill Drive,residential,LineString,43.409895436363634,-80.4666043909091,Kitchener
Westchester Drive,residential,LineString,43.46261066666667,-80.43580861333334,Kitchener
Woodfield Street,residential,LineString,43.385033711764706,-80.43737815882353,Kitchener
Georgian Street,residential,LineString,43.46585363333333,-80.43915803333333,Kitchener
Chicopee Terrace,residential,LineString,43.43407845,-80.42446925,Kitchener
Dalewood Drive,residential,LineString,43.44467024666667,-80.45321779333334,Kitchener
Quail Hollow,residential,LineString,43.38386253157894,-80.42299356842105,Kitchener
Lydia Street,residential,LineString,43.448999220000005,-80.47298774999999,Kitchener
Peltz Avenue,residential,LineString,43.46049423333333,-80.50651223333331,Kitchener
Old Carriage Drive,residential,LineString,43.391172587499995,-80.4276536,Kitchener
Cannes Street,residential,LineString,43.3849076,-80.482787825,Kitchener
Mill View Street,residential,LineString,43.39379937777778,-80.41901883333334,Kitchener
Rose Street,residential,LineString,43.449377285714284,-80.47868452857142,Kitchener
Simeon Street,residential,LineString,43.45429067,-80.47791598,Kitchener
Martinglen Crescent,residential,LineString,43.410841355555554,-80.46541851111111,Kitchener
Chandaria Place,unclassified,LineString,43.416701239999995,-80.43718068,Kitchener
Pequegnat Avenue,residential,LineString,43.45597218571428,-80.4799064,Kitchener
Susan Court,residential,LineString,43.4513982125,-80.4202769375,Kitchener
Nyberg Street,residential,LineString,43.438405499999995,-80.47435291666666,Kitchener
Askin Place,residential,LineString,43.44591475714286,-80.44781602857142,Kitchener
Bettley Crescent,residential,LineString,43.456881675,-80.44663045833333,Kitchener
Stewart Street,unclassified,LineString,43.45098803333334,-80.50530226666667,Kitchener
Whippletree Place,residential,LineString,43.389629799999994,-80.44152205,Kitchener
